model	simID	S	log10S	tree.length	PD	Gamma	Beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
hs	6492	336	2.526339277	29934	151.1607871	-9.272678055	-0.757357176	3318	5168	432.6180918	15.38095238	47.01862118	0.900393195	0.544388206	1.35456095	0.229813857	35591393.85	-0.359559126	1.781693373	143	0.086878402
hs	6493	218	2.338456494	29557	106.8642623	-7.773248451	-0.464232305	1168	2340	265.0841934	10.73394495	15.86437238	0.944213284	0.556708864	1.403792533	0.235299732	22324436.61	-0.692284296	2.65097222	344	0.086149868
hs	6494	305	2.484299839	29977	129.1658605	-6.387939291	-0.698937724	2879	4427	387.1759899	14.5147541	39.19139344	0.902649918	0.579902322	1.385973698	0.232719233	32501718.85	-0.398316786	2.252067783	245	0.063391197
hs	6495	2718	3.434249452	29993	1121.265529	-13.82891767	-0.556058962	49510	69268	3423.981237	25.48491538	207.7007293	0.947215803	0.526719116	1.482387216	0.202648431	292363680.7	-0.925881524	3.345349038	4389	0.04725409
hs	6496	2669	3.426348574	29992	1176.054981	-15.09447321	-0.470033067	59934	77622	3312.873136	29.08280255	294.2971142	0.971667585	0.513544286	1.503191367	0.205999646	284703035.5	-1.106121547	5.141046225	4297	0.038739361
hs	6497	2711	3.433129518	29982	1188.154159	-14.25244951	-0.431078384	50415	69161	3355.803502	25.51125046	171.5724749	0.968396747	0.525114769	1.499005696	0.207284604	289368252.6	-1.11939392	5.034570816	4276	0.035629785
hs	6498	2705	3.432167269	29989	1138.093468	-12.97319381	-0.575944511	61923	80035	3411.067995	29.58780037	278.3762564	0.960634575	0.530614876	1.501023871	0.200560889	290308177.8	-1.081132252	4.514036273	4623	0.036276688
hs	6499	2671	3.426673888	29990	1170.757052	-15.01198853	-0.43597763	48897	67603	3299.171777	25.30999626	197.5525555	0.970952445	0.524219852	1.504075191	0.207439249	285168958.2	-1.084331883	4.80101168	3860	0.03831462
hs	6500	2718	3.434249452	29976	1195.109287	-14.42951993	-0.486782072	55722	74006	3387.416688	27.2281089	243.9427944	0.97317081	0.528166334	1.507123364	0.208308656	290010112.1	-1.114217699	5.344438396	3558	0.036175933
hs	6501	2714	3.433609843	29990	1202.68903	-15.66881357	-0.590380452	69516	87712	3439.746991	32.3183493	353.5351811	0.958664541	0.538510525	1.474663409	0.210034933	289296153.8	-1.028008165	4.238390415	1084	0.041513475
hs	6502	2721	3.434728542	29967	1218.085594	-14.07476497	-0.366377014	44458	63414	3349.961293	23.30540243	168.2298568	0.981431971	0.525266965	1.515684519	0.213943955	289517966.1	-1.154910336	6.076693697	4347	0.03506843
hs	6503	2739	3.437592032	29995	1163.162594	-13.36102843	-0.502148074	66359	84539	3414.89653	30.8649142	324.5295903	0.954988109	0.52002924	1.485790691	0.203797905	293571648.9	-1.055618918	3.886739632	4727	0.038127485
hs	6504	2687	3.429267666	29986	1164.837891	-15.55146249	-0.558752371	52787	71417	3382.809187	26.57871232	183.1269927	0.962572794	0.536093484	1.492125445	0.204327974	287301901.8	-1.023762749	4.104389129	1494	0.043546725
hs	6505	2290	3.359835482	29974	984.2671315	-8.395989968	-0.481359199	40199	55699	2852.572234	24.32270742	148.5838878	0.978740566	0.531978613	1.528252937	0.21327751	244940885.5	-1.250982997	6.589893664	3840	0.026916104
hs	6506	2248	3.351796307	29996	959.8384451	-11.01617611	-0.54347541	48187	63521	2813.094677	28.2566726	282.3528705	0.960429989	0.519182206	1.494472999	0.210008365	240878422.1	-1.115429483	4.39113377	2968	0.029545245
hs	6507	2294	3.360593414	29955	978.5885829	-9.434394337	-0.402751977	45894	60938	2811.179829	26.56408021	245.2708592	0.96801606	0.507120454	1.510025187	0.209156007	245430457.9	-1.202754081	5.314909658	3811	0.026529497
hs	6508	2262	3.354492601	29991	1012.658831	-11.04187727	-0.40548714	41765	56701	2783.221994	25.06675508	207.7438832	0.980988282	0.524784627	1.514872746	0.220146997	240921975.2	-1.193540267	6.627410484	3550	0.033606531
hs	6509	2290	3.359835482	29991	983.8014071	-11.33013857	-0.550560498	44138	59656	2875.795771	26.05065502	215.9764631	0.964877523	0.526246069	1.500724302	0.207122623	245089179.1	-1.160847902	5.097659565	3656	0.030292219
hs	6510	2303	3.362293938	29998	964.4916328	-8.437870958	-0.555292743	50703	66201	2897.573223	28.74554928	283.3209782	0.970769462	0.532331765	1.523324197	0.206883729	247315641.1	-1.214858955	5.361531123	3835	0.027338334
hs	6511	2275	3.356981401	29989	980.7213645	-8.898686964	-0.580013291	51275	65851	2872.827175	28.94549451	286.9776787	0.978725821	0.537573334	1.526951104	0.214812451	243430222.7	-1.237293102	6.387446905	3582	0.02659102
hs	6512	2277	3.357363031	29973	970.4780302	-9.403952637	-0.500588245	43680	58894	2835.457589	25.8647343	243.6372312	0.974332433	0.523792825	1.523042352	0.209947811	243662144.9	-1.205255154	5.970675372	3811	0.027712371
hs	6513	2270	3.356025857	29965	987.7586184	-9.700310064	-0.511822157	46583	62211	2841.207328	27.40572687	229.9688522	0.971800099	0.53204025	1.50904558	0.214962328	242402051	-1.213234523	6.109505381	3610	0.02757802
hs	6514	2266	3.355259906	29983	983.1876063	-9.639285287	-0.436380535	39047	54881	2790.339064	24.21932921	149.9982311	0.976122963	0.506258498	1.518944174	0.214007474	242068247.1	-1.201271896	5.73382803	3809	0.027468909
hs	6515	3478	3.541329578	29996	564.3613148	36.95155498	-0.22432127	56524	82010	4237.806263	23.57964347	120.6164621	0.992023729	0.509308062	1.822284319	0.088554483	400332160.6	-3.400599767	46.05072945	6747	0.266530712
hs	6516	3489	3.542700969	29996	580.667689	38.31216236	-0.199611959	61888	86654	4220.78085	24.83634279	162.6655825	0.992181027	0.504361208	1.818433517	0.092660466	401118616.5	-3.332425033	43.12749822	6733	0.262368646
hs	6517	3458	3.538824989	29998	574.7958864	37.0743135	-0.257662611	54562	79434	4221.098279	22.97108155	108.6656373	0.9913799	0.514014848	1.817041655	0.09273794	397590418	-3.346260043	39.00316475	6670	0.262574699
hs	6518	3483	3.541953474	29993	576.5805021	37.92115026	-0.301351403	61315	86263	4261.105836	24.76686764	160.4637267	0.991945491	0.516286534	1.818850392	0.093483525	400470699.7	-3.366636548	41.97139706	6719	0.263255416
hs	6519	3477	3.541204691	29996	572.7407321	37.14770157	-0.165250372	49661	74869	4203.365838	21.53264308	95.72426496	0.993034989	0.505331523	1.821849589	0.091219802	399925147.5	-3.387171796	46.23893254	6724	0.264074088
hs	6520	3484	3.542078146	29996	570.3670823	37.31454229	-0.103115693	50107	75977	4176.326595	21.80740528	105.7093795	0.993293865	0.493637716	1.823379101	0.089582511	400838052.7	-3.384971438	48.91432629	6688	0.265086346
hs	6521	3507	3.544935766	29998	579.1264751	37.67493187	-0.300838903	61541	86649	4289.632366	24.70744226	132.533895	0.992215264	0.515487915	1.819793666	0.092297759	403348175.2	-3.385337342	43.57475548	6796	0.263662322
hs	6522	3498	3.543819805	29997	571.146848	38.9153996	-0.296832895	61108	86018	4283.266322	24.59062321	160.492357	0.991790108	0.514357696	1.820801631	0.092752565	402520233.1	-3.403289724	40.38656321	6716	0.265518644
hs	6523	3475	3.540954809	29998	584.6212081	38.08841716	-0.256055069	61410	86528	4222.143178	24.90014388	151.9477116	0.992417045	0.505509437	1.817098649	0.095268067	399364873.2	-3.319333231	43.54207582	6677	0.260560441
hs	6524	3470	3.540329475	29997	580.053472	38.4265301	-0.18819997	58483	83599	4201.520169	24.09193084	129.5081217	0.992480725	0.507882327	1.818301149	0.094292785	398888929	-3.343996877	47.00536345	6683	0.261634376
hs	6525	445	2.648360011	29846	211.7720968	-11.29460368	-0.445052847	3074	5666	545.1770489	12.73258427	24.55220164	0.95779627	0.537023037	1.442501399	0.211902959	46459259.37	-0.833448572	3.427528918	610	0.090258133
hs	6526	522	2.717670503	29953	241.6732214	-11.64325185	-0.720191211	6586	9450	672.3956009	18.10344828	87.2215236	0.940180566	0.562019607	1.419776307	0.210984635	55183200.43	-0.716196578	2.692875088	356	0.081323338
hs	6527	507	2.705007959	29941	219.8735513	-10.54951422	-0.658381884	5123	8009	643.6371954	15.79684418	54.40726275	0.916293999	0.566202927	1.401413637	0.2255128	54021999.66	-0.385633077	2.677648869	363	0.082603299
hs	6528	461	2.663700925	29635	207.1907204	-9.6818705	-0.804848619	6010	8516	603.1865703	18.47288503	100.6889371	0.932663618	0.566187648	1.418625179	0.210272005	48324622.73	-0.712065811	2.554047944	804	0.072154069
hs	6529	499	2.698100546	29678	220.8718242	-9.866736002	-0.787506328	5948	8638	653.9085598	17.31062124	69.27882271	0.942406277	0.596839527	1.444750512	0.205879384	52576329.38	-0.790810047	3.079845708	884	0.0716884
hs	6530	529	2.723455672	29921	233.6881789	-10.47696849	-0.535494956	4757	7787	657.9649371	14.72022684	55.06930601	0.948251324	0.546938115	1.45718264	0.209746019	55959107.68	-0.768861975	3.22341794	978	0.075998475
hs	6531	531	2.725094521	29955	248.6768152	-11.24894219	-0.324470382	4041	7243	644.9352751	13.64030132	29.41942934	0.96331269	0.518342178	1.460686045	0.212602668	55982626.57	-0.897759639	3.338385649	815	0.072651487
hs	6532	455	2.658011397	29915	223.218352	-12.3416988	-0.515584772	3446	6112	564.3473088	13.43296703	27.06983589	0.959769365	0.544361066	1.431644231	0.213693558	47490228.36	-0.800242725	3.352052643	860	0.095531306
hs	6533	482	2.683047038	29631	222.5412575	-11.06986056	-0.548866042	4704	7374	599.3339623	15.29875519	42.20993608	0.931259107	0.545902728	1.403389277	0.216883325	50430840.63	-0.653242145	2.823798899	393	0.078722294
hs	6534	453	2.656098202	29841	204.8424316	-11.26835237	-0.448242763	4385	6999	556.4293359	15.45033113	36.03126648	0.923344924	0.541439931	1.397253239	0.205402505	47588291.19	-0.66471521	2.374242978	547	0.087016365
XE	11111	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11112	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11113	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11121	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11122	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11123	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11131	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11132	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11133	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11141	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11142	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11143	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11151	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11152	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11153	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11161	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11162	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11163	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11211	115	2.06069784	9996319	65.98474979	-4.667962255	-1.514426384	1976	2334	205.0592939	20.29565217	178.8591915	0.957251122	0.905290435	1.350331585	0.324659013	3913275757	-0.859623751	2.397398119	161	0.151600677
XE	11212	117	2.068185862	9994610	61.79569388	-2.685186627	-1.476735187	1905	2279	198.5473901	19.47863248	133.7861774	0.967388945	0.895878544	1.416731489	0.317724602	4028008659	-1.029056889	3.013106348	167	0.113467448
XE	11213	114	2.056904851	9990940	69.82033913	-5.929935919	-1.538445657	2232	2574	212.689936	22.57894737	215.9273405	0.965013831	0.913749206	1.326817487	0.332637177	3831253736	-0.766880509	2.238489268	156	0.188654131
XE	11221	108	2.033423755	9996319	62.25308636	-4.623363489	-1.54525525	1933	2263	200.0001371	20.9537037	211.3155936	0.956270467	0.908335528	1.346315124	0.324528968	3654483661	-0.839118372	2.344530608	156	0.15418815
XE	11222	110	2.041392685	9994610	57.04667136	-2.019479128	-1.439142128	1847	2197	186.6403594	19.97272727	145.311176	0.967202662	0.862497546	1.426700683	0.321669627	3789373059	-1.079300636	3.227216842	166	0.114523044
XE	11223	115	2.06069784	9990940	68.16825854	-5.201454861	-1.608386672	2467	2809	225.6228337	24.42608696	238.7028223	0.960901044	0.905274987	1.338426082	0.332155851	3880393835	-0.827267652	2.306770411	175	0.170509303
XE	11231	115	2.06069784	9996319	65.69414481	-4.900853161	-1.588974597	1759	2125	209.2326975	18.47826087	171.9534706	0.953958057	0.883247762	1.346276994	0.321126352	3888991284	-0.836407769	2.442514072	163	0.150297338
XE	11232	124	2.093421685	9994610	70.37150384	-4.449437115	-1.560341037	2348	2732	227.0496403	22.03225806	184.9095201	0.968127257	0.904899025	1.377814251	0.322676412	4231790079	-0.888860283	2.482450864	175	0.147008775
XE	11233	121	2.08278537	9990940	74.65820323	-6.274424262	-1.567493345	2390	2758	231.3809809	22.79338843	235.2319559	0.96615264	0.91362055	1.32395782	0.339984993	4046945569	-0.745244186	2.263485466	167	0.192918296
XE	11241	87	1.939519253	9815041	38.71930306	-0.519562952	-1.450069119	946	1228	136.4558831	14.11494253	62.70756482	0.936775781	0.86874215	1.443249553	0.2853796	2981519739	-1.22807005	4.182327971	139	0.05469362
XE	11242	79	1.897627091	9950743	33.30502958	0.818695712	-1.165064685	704	966	108.719948	12.2278481	38.74229146	0.947316277	0.828882608	1.489895224	0.287259703	2776612111	-1.367235565	5.990370705	130	0.069116543
XE	11243	87	1.939519253	9957190	42.57647087	-2.060725897	-1.395935882	1035	1313	136.733699	15.09195402	77.5960973	0.935485671	0.847050844	1.395544375	0.289306618	2990651658	-1.077951174	3.330888652	136	0.075448961
XE	11251	58	1.763427994	9815041	17.15352702	1.746563673	-1.99992847	1596	1710	176.3958484	29.48275862	284.183908	0.435897537	0.973075875	0.593516384	0.276077521	2098114458	2.19285095	1.596000257	9	0.133046294
XE	11252	65	1.812913357	9500878	15.27078666	2.72470865	-1.985724385	1956	2086	201.090662	32.09230769	350.2413462	0.362296878	0.9746383	0.505501185	0.216584996	2314945035	2.446764261	1.769853537	3	0.193861581
XE	11253	54	1.73239376	9286666	14.92626633	1.895733995	-1.964843353	1298	1408	153.121788	26.07407407	230.2585604	0.433116389	0.968211153	0.60911297	0.282627334	1846022033	2.214345808	1.70823826	6	0.152384421
XE	11261	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11262	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11263	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11311	128	2.10720997	9996319	74.36762792	-5.402641453	-1.496051034	1422	1932	217.3409174	15.09375	72.69980315	0.969982244	0.850745561	1.367608852	0.320640898	4331767919	-0.835567982	2.485481264	182	0.157984022
XE	11312	127	2.103803721	10000000	74.6385009	-5.422396956	-1.408138377	1237	1737	199.4533202	13.67716535	51.04574428	0.978232569	0.861227266	1.377455644	0.323754173	4302751841	-0.801287936	2.491181531	172	0.169257264
XE	11313	122	2.086359831	10000000	79.0268387	-7.46190925	-1.515848012	1458	1918	211.2645375	15.72131148	79.50846769	0.97849687	0.874685712	1.317543603	0.342023721	4065211877	-0.666620728	2.176016136	138	0.223417558
XE	11321	120	2.079181246	9915677	72.44331275	-5.933370625	-1.52961134	1433	1891	209.7638558	15.75833333	82.48732493	0.969127269	0.886254545	1.343488433	0.330968676	4016117129	-0.754604181	2.363882237	158	0.181197853
XE	11322	128	2.10720997	10000000	73.6602666	-5.014187921	-1.33918692	1362	1884	200.9359558	14.71875	63.81003937	0.975342466	0.809200855	1.383962953	0.316879867	4355969657	-0.829739875	2.522464159	176	0.15732303
XE	11323	143	2.155336037	10000000	87.205536	-7.012075253	-1.549952558	2024	2574	260.0446128	18	105.3239437	0.97397566	0.852796851	1.345574888	0.321727276	4812197940	-0.759703399	2.372150949	197	0.184672474
XE	11331	115	2.06069784	10000000	65.4963366	-4.897379087	-1.41982304	1160	1604	184.3869243	13.94782609	58.57620137	0.96559967	0.864366746	1.37140463	0.311496413	3910075670	-0.830286826	2.507651995	160	0.147860343
XE	11332	119	2.075546961	10000000	65.8322451	-3.927801426	-1.37828914	1006	1478	180.7613443	12.42016807	43.41518302	0.973040753	0.820091735	1.402548762	0.31730165	4068440002	-0.899297464	2.623952795	164	0.136837176
XE	11333	114	2.056904851	10000000	68.4789334	-5.534651991	-1.478601313	1276	1700	189.4834973	14.9122807	58.39931688	0.973362681	0.866303637	1.355511887	0.328493647	3852401798	-0.773679429	2.36149303	158	0.178946237
XE	11341	85	1.929418926	9996319	40.30756722	-1.577229017	-1.194822552	497	831	116.1359911	9.776470588	22.58039216	0.951199267	0.779115592	1.442939183	0.283732251	2958071490	-1.070224886	3.43967754	127	0.065234986
XE	11342	91	1.959041392	10000000	45.8496949	-1.9796567	-1.424434817	527	891	132.2299749	9.791208791	16.78925519	0.96322476	0.826213337	1.436009739	0.306440605	3146995469	-0.987424852	2.748201963	124	0.099858772
XE	11343	82	1.913813852	9990940	43.04243084	-2.850927612	-1.305136119	595	901	117.843956	10.98780488	32.2591087	0.961595984	0.787423358	1.412764027	0.295025025	2818535111	-0.944676484	2.731363039	106	0.105994751
XE	11351	68	1.832508913	9996319	27.66627386	0.81155872	-1.409305032	348	604	95.53704308	8.882352941	16.40386304	0.93645748	0.823747941	1.485836139	0.300064087	2408838139	-1.313974324	4.547702624	114	0.057903288
XE	11352	69	1.838849091	9994610	26.89150242	2.062637337	-1.438726825	416	680	100.884977	9.855072464	28.77280477	0.936556478	0.80027978	1.503248674	0.323913587	2472366385	-1.330582326	4.399168731	111	0.087727838
XE	11353	64	1.806179974	10000000	29.6623195	-0.396905336	-1.308345275	302	548	87.36040133	8.5625	15.61507937	0.951855095	0.80608858	1.460160239	0.310616676	2236545580	-1.155046647	3.652998058	104	0.068179628
XE	11361	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11362	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11363	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11411	108	2.033423755	9815041	54.5574695	-3.102810004	-1.73988988	2062	2376	224.2117839	22	250.9158879	0.925200749	0.926075411	1.356142839	0.306212145	3636446543	-0.965351682	2.644966272	156	0.084583759
XE	11412	112	2.049218023	9958994	63.26567493	-4.338937731	-1.70105263	2725	3041	244.749163	27.15178571	334.5082851	0.941741796	0.927942825	1.3284622	0.329806914	3804540338	-0.781795662	2.26020622	155	0.147858615
XE	11413	99	1.995635195	9990940	55.55217117	-3.922786468	-1.680258927	2080	2360	205.3981029	23.83838384	230.5450423	0.942587335	0.930678278	1.335263617	0.326744348	3368644340	-0.820764163	2.308959128	135	0.142652737
XE	11421	105	2.021189299	9815041	54.70252228	-3.414585138	-1.659517289	2183	2487	214.1411425	23.68571429	239.2945055	0.919864995	0.927621935	1.329691448	0.299408595	3539768999	-0.869129637	2.399750438	161	0.104128965
XE	11422	117	2.068185862	9958994	65.40264569	-4.271920413	-1.676769193	3129	3455	260.1876971	29.52991453	371.8029767	0.937615261	0.940898563	1.325700687	0.331374414	3983355677	-0.79469604	2.33386827	158	0.141619896
XE	11423	109	2.037426498	9990940	61.73111149	-4.630473118	-1.717881124	2211	2523	227.1823913	23.14678899	274.7745498	0.946565537	0.929662259	1.336938713	0.324862205	3697676368	-0.806681274	2.294673277	152	0.145419654
XE	11431	107	2.029383778	9815041	59.71044268	-4.917849009	-1.689057254	2277	2581	226.7852319	24.12149533	302.7492506	0.923671764	0.922141216	1.299544064	0.311879706	3549604455	-0.764326495	2.219709016	146	0.138823396
XE	11432	114	2.056904851	9958994	59.28819146	-2.88485848	-1.680171034	2523	2849	237.8736279	24.99122807	307.867179	0.942619968	0.928975818	1.375447899	0.320008205	3916848995	-0.903138702	2.489562758	156	0.10255291
XE	11433	98	1.991226076	9990940	58.30285278	-4.927775911	-1.682100565	2132	2404	210.5557397	24.53061224	288.8083316	0.946862016	0.9236721	1.309654885	0.342016661	3295001358	-0.734722499	2.17520025	127	0.17471981
XE	11441	76	1.880813592	9815041	36.33497975	-1.708737411	-1.724376339	890	1114	138.6983547	14.65789474	101.6680702	0.918388129	0.910989765	1.37468719	0.310061155	2571814980	-0.993451083	3.097552079	115	0.071305114
XE	11442	101	2.004321374	9950743	42.80570727	-0.796270504	-1.559273325	1445	1759	175.822059	17.41584158	136.6253465	0.905492789	0.891616075	1.399858499	0.274197685	3567915116	-1.068098631	3.431291089	154	0.040364853
XE	11443	78	1.892094603	9957190	35.09454856	-1.270906085	-1.573872053	895	1133	131.9313805	14.52564103	83.23959374	0.911860092	0.881698311	1.38984309	0.28332532	2720947749	-1.077842198	3.472966432	126	0.044334679
XE	11451	57	1.755874856	9815041	17.0528387	1.70480472	-1.99992847	1540	1652	172.3527971	28.98245614	274.5175439	0.440556588	0.972896564	0.599716008	0.277299365	2059836800	2.172853608	1.592494903	9	0.129624151
XE	11452	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11453	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11461	56	1.748188027	9815041	16.94204222	1.672047183	-1.99992847	1485	1595	168.3274454	28.48214286	265.0178571	0.445202625	0.972385179	0.605960296	0.278681138	2021659075	2.152294814	1.591633189	9	0.126260292
XE	11462	67	1.826074803	9500878	16.25135224	2.499461811	-1.986176188	2084	2218	209.4378969	33.10447761	371.6101312	0.372543953	0.974965162	0.517871524	0.215950048	2381608930	2.379885299	1.780525934	3	0.186239264
XE	11463	52	1.716003344	9286666	13.73072888	2.026077983	-1.981990262	1247	1351	149.1137557	25.98076923	215.6662896	0.387849035	0.969407945	0.531183468	0.215109664	1794078922	2.430390335	1.729743207	3	0.164744282
XE	11511	117	2.068185862	9996319	66.74728438	-4.560190926	-1.32721637	1431	1843	179.5833676	15.75213675	91.46389626	0.971653012	0.808314946	1.382426896	0.31890063	3968952672	-0.884186035	2.494507831	163	0.146446692
XE	11512	109	2.037426498	9994610	60.87339626	-3.520120788	-1.344683663	1335	1701	165.5616458	15.60550459	70.01885831	0.976810269	0.853673051	1.405685337	0.32390515	3732371167	-0.933035828	2.546641295	151	0.141150321
XE	11513	107	2.029383778	9990940	62.1870839	-4.537713255	-1.324888548	1187	1557	161.3458009	14.55140187	61.53271028	0.976597937	0.800609749	1.382419135	0.325325458	3639298078	-0.84759057	2.416852295	158	0.159744599
XE	11521	108	2.033423755	9996319	64.48714302	-5.19318773	-1.456568869	1282	1644	173.3944098	15.22222222	90.97819315	0.973189048	0.854717318	1.359333523	0.32611994	3643672457	-0.804806212	2.345672299	146	0.173959266
XE	11522	103	2.012837225	9994610	60.90882896	-4.410618512	-1.425693173	1345	1681	164.5775345	16.32038835	91.61203122	0.976945418	0.853675699	1.373215471	0.340027936	3487568373	-0.835763891	2.363647696	139	0.174702106
XE	11523	117	2.068185862	9990940	69.83726736	-5.713488664	-1.40105266	1413	1811	181.8819069	15.47863248	84.01031536	0.977494036	0.837178032	1.367406972	0.318387812	3959047389	-0.790242584	2.388314738	141	0.173053614
XE	11531	103	2.012837225	9996319	62.86862404	-5.682990346	-1.378564212	1052	1406	157.2759439	13.65048544	60.95507329	0.973231624	0.829601719	1.346444247	0.326410338	3453849834	-0.750516407	2.286569571	138	0.18652745
XE	11532	98	1.991226076	9994610	56.54680433	-3.610662989	-1.537568701	1021	1349	158.0819218	13.76530612	67.37734063	0.974469888	0.862229587	1.383350217	0.348947807	3329470312	-0.868356879	2.415543534	135	0.164255485
XE	11533	108	2.033423755	9990940	61.90516008	-4.298270263	-1.439408645	1216	1584	170.6196763	14.66666667	63.6635514	0.974818317	0.849055461	1.386850134	0.323888847	3665015467	-0.864230572	2.475409915	147	0.152594843
