model	simID	S	log10S	tree.length	PD	Gamma	Beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
Mammal	3758	35	1.544068044	25.6230373	11.36973476	-0.008491645	0.008427518	104	232	34.83949598	6.628571429	5.475630252	0.750330826	0.444101487	1.212997996	NA	3188.003665	0.075160226	2.09839825	16	0.108130864
Mammal	3759	28	1.447158031	21.60346208	10.23582547	-0.391500691	-0.057159455	77	175	27.03646934	6.25	4.638888889	0.753148745	0.41728656	1.185397696	NA	2114.511223	-0.001715926	2.111529736	2	0.075584109
Mammal	3760	23	1.361727836	17.87299362	9.282149263	-0.313305946	-0.011309419	56	134	21.25572582	5.826086957	3.604743083	0.788804153	0.375714286	1.227839131	NA	1437.18742	-0.257958865	2.187614202	37	0.048840612
Mammal	3761	21	1.322219295	16.56116216	8.629999484	-0.281228804	0.977027296	37	109	18.16468337	5.19047619	2.361904762	0.80866475	0.317460317	1.265971709	NA	1200.65093	-0.392845006	2.297299627	34	0.044849527
Mammal	3799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	38	35	1.544068044	14.4	15.82004588	-1.342274874	-0.921569644	104	230	40.70333697	6.571428571	4.487394958	0.88441336	0.61664072	1.352261032	NA	1772.998689	-0.541979804	2.31097666	53	0.053505265
Mammal	3800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3804	216	2.334453751	28.91903494	46.44140178	-1.804414303	-0.622714434	1367	2535	268.2426739	11.73611111	11.70213178	0.73196438	0.507336806	1.255479605	NA	23591.2343	-0.168189835	4.442739915	3	0.214238081
Mammal	3805	213	2.328379603	26.23451836	48.44833057	-2.314202109	-0.558462161	1156	2314	262.1788887	10.86384977	10.68420586	0.798497189	0.50310772	1.376412514	NA	20604.24131	-0.404638316	4.468140214	1	0.202070219
Mammal	3806	184	2.264817823	23.97183823	44.63995043	-2.466310325	-0.577877036	920	1920	225.8917478	10.43478261	9.416488477	0.811281864	0.490462292	1.387865428	NA	15983.35559	-1.128491324	4.415043053	1	0.18757572
Mammal	3807	117	2.068185862	19.37499306	37.1141568	-1.813817625	-0.757216521	642	1210	145.7649286	10.34188034	9.399351606	0.841712018	0.501419559	1.377983919	NA	8327.589428	-0.69055059	2.80839614	1	0.117001023
Mammal	3808	116	2.064457989	18.9235796	36.95178917	-1.924470405	-0.617140362	527	1093	141.0113385	9.422413793	8.715667166	0.858972177	0.493109885	1.411403737	NA	7865.553087	-0.706344885	2.822669997	205	0.116401217
Mammal	3809	89	1.949390007	18.41332535	28.29488591	-1.185585297	-0.689276592	403	819	107.6159639	9.202247191	7.82226762	0.813880077	0.473746422	1.325035012	NA	5863.991618	-0.290545247	2.477279401	15	0.116136452
Mammal	3810	57	1.755874856	16.6522752	18.38442837	-1.570774451	-0.65950092	247	485	66.3045157	8.50877193	7.254385965	0.705952199	0.483811699	1.111215683	NA	3472.289477	0.102961299	2.40464808	1	0.119426762
Mammal	3811	56	1.748188027	14.53433274	19.7719667	-1.852272049	-0.321428975	192	428	62.27916401	7.642857143	6.342857143	0.796572749	0.465376403	1.263114824	NA	2916.618054	-0.123695833	2.434194231	18	0.096468412
Mammal	3812	53	1.72427587	13.81488941	19.1493662	-1.88567028	0.012357791	141	367	57.57868364	6.924528302	5.186502177	0.814502334	0.448931398	1.292168666	NA	2578.943226	-0.16233543	2.491759197	14	0.091157551
Mammal	3813	39	1.591064607	11.61055315	14.41821454	-1.360728512	-0.343122149	103	255	42.28601478	6.538461538	5.255060729	0.815268918	0.459183214	1.294016886	NA	1564.335784	-0.534137896	2.499990596	1	0.084910753
Mammal	3814	28	1.447158031	10.52229833	11.71713744	-0.762495593	-0.941984239	81	177	31.55835178	6.321428571	5.041005291	0.796563601	0.561669283	1.217945207	NA	1030.219866	0.149183705	1.662673295	6	0.045958197
Mammal	3866	32	1.505149978	17.4747333	12.141	0.086825283	-0.929196077	131	245	36.83411141	7.65625	8.619959677	0.731250656	0.466802394	1.120623966	NA	1972.22535	0.670386506	1.521835483	14	0.059697286
Mammal	3867	29	1.462397998	16.77687083	10.91523047	0.251948672	-0.91276929	104	208	32.70697702	7.172413793	6.57635468	0.704454637	0.438126937	1.073299056	NA	1744.909249	0.888073562	1.631036327	18	0.06362783
Mammal	3868	28	1.447158031	16.28940416	10.18202217	0.281141061	-0.554874545	77	179	29.37477251	6.392857143	5.358465608	0.702988329	0.391304182	1.085281796	NA	1602.291201	0.906215192	1.624723754	17	0.073907271
Mammal	3869	20	1.301029996	15.57074381	6.046571589	0.971448711	-0.993102831	60	126	21.36043678	6.3	4.431578947	0.460030172	0.439880952	0.671232116	NA	1134.585329	2.669113164	1.734606523	1	0.131533115
Mammal	3897	27	1.431363764	17.3502153	10.15396999	-1.441309074	-0.522961269	62	158	28.6504424	5.851851852	3.131054131	0.699554179	0.546838624	1.066787921	NA	1611.65482	0.891756427	1.779910677	10	0.093839432
Mammal	39	28	1.447158031	14.4	13.25794793	-1.378183866	-1.02524219	73	171	31.9840196	6.107142857	3.728835979	0.853146702	0.596321734	1.275064338	NA	1406.611682	-0.058978217	1.728763815	11	0.059227008
Mammal	3923	6	0.77815125	13.50035083	2.750774079	0.967713275	9.999944685	2	16	2.708050201	2.666666667	0.266666667	0.638202463	0.208333333	1.010454666	NA	265.2147826	1.129432568	1.318366518	1	0.168390209
Mammal	3924	4	0.602059991	13.50035083	2.377397446	0.91017981	9.999956252	0	8	1.098612289	2	0	0.729566241	0	1.142857143	NA	165.4401465	1.552182001	3.060815967	1	0.128886275
Mammal	3925	6	0.77815125	13.50035083	2.750774079	0.967713275	9.999944685	2	16	2.708050201	2.666666667	0.266666667	0.638202463	0.208333333	1.010454666	NA	265.2147826	1.129432568	1.318366518	1	0.112507687
Mammal	3926	21	1.322219295	10.4823751	8.930859914	-1.414506338	-0.290486639	53	119	19.89190432	5.666666667	4.533333333	0.714256977	0.493055556	1.057140983	NA	764.5339739	0.701136691	1.421367687	6	0.086469094
Mammal	3959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	3960	20	1.301029996	6.982956574	10.55616374	-2.98192777	-0.824761161	53	115	20.72053411	5.75	3.671052632	0.757212482	0.594285714	1.037404079	NA	476.9388262	0.17883875	1.357645211	1	0.12885756
Mammal	3989	29	1.462397998	17.33569923	10.94593565	-0.27603875	-0.501512801	81	181	30.93055464	6.24137931	3.618226601	0.789350997	0.573374542	1.244954742	NA	1782.103755	0.193222645	1.715081659	14	0.060682354
Mammal	3990	27	1.431363764	16.54436916	9.991243947	-0.147646984	0.236137747	56	150	27.59835013	5.555555556	2.41025641	0.794415102	0.546474359	1.266466206	NA	1545.661418	0.221540973	1.77797586	12	0.066612818
Mammal	4	4	0.602059991	98.00188865	2.117771746	1.97950455	9.999956252	0	8	1.098612289	2	0	0.686295291	0	1.142857143	NA	1249.865442	1.758052804	9.372472393	1	0.339272081
Mammal	4027	91	1.959041392	53.96022276	19.7524238	-1.837701244	-1.031185743	646	1020	120.1692868	11.20879121	16.52258852	0.505617618	0.632812893	0.807310744	NA	18432.59253	1.830840531	2.009086295	3	0.212934071
Mammal	4028	89	1.949390007	33.21857423	29.55772408	-2.604058828	-0.989245716	559	927	115.6694772	10.41573034	14.92747702	0.784959849	0.625324636	1.252436265	NA	10763.99159	0.451133964	2.085123029	55	0.114520741
Mammal	4029	86	1.934498451	32.71062072	27.76491246	-2.655987312	-0.960449915	475	833	110.4989932	9.686046512	13.25321477	0.781835562	0.618032108	1.256092664	NA	10162.554	0.46793	2.091749171	51	0.123240943
Mammal	4030	71	1.851258349	32.59251013	22.23613962	-2.482319858	-0.953651386	377	667	89.85331704	9.394366197	12.04225352	0.698639299	0.588033245	1.101663367	NA	8384.27156	0.876710728	2.02088181	27	0.133305025
Mammal	4031	48	1.681241237	25.62700522	13.95818256	-2.164490466	-1.023124253	260	436	59.80478854	9.083333333	12.71631206	0.531104478	0.598713717	0.794781922	NA	4523.98989	1.861857182	1.880411643	3	0.161738364
Mammal	4032	45	1.653212514	18.48681419	15.21844952	-3.622671722	-1.00463668	217	383	55.26149375	8.511111111	10.57373737	0.646118773	0.586409216	0.979979628	NA	2934.131924	1.051525083	1.903601489	8	0.148359348
Mammal	4033	37	1.568201724	11.3008275	17.96012455	-3.757632375	-1.118032821	178	310	45.84251452	8.378378378	8.241741742	0.806181902	0.599524393	1.156882784	NA	1456.892154	-0.141631276	1.805378143	1	0.111118106
Mammal	4034	36	1.556302501	10.85037262	17.62271157	-3.828307965	-0.941111885	143	273	42.25899558	7.583333333	6.878571429	0.828115554	0.57844673	1.19793447	NA	1346.51108	-0.228505318	1.854999053	2	0.116240382
Mammal	4035	34	1.531478917	10.15839846	17.23067871	-3.772613806	-0.823505976	111	235	38.70364752	6.911764706	5.295008913	0.86303525	0.55974751	1.25265312	NA	1181.868188	-0.294234657	1.869207101	11	0.118617857
Mammal	4036	31	1.491361694	10.02223921	15.38070112	-3.705580948	-0.754035849	82	196	34.51399278	6.322580645	3.825806452	0.848627935	0.542717087	1.237864725	NA	1040.760432	-0.310722257	1.904693852	8	0.126789751
Mammal	4037	25	1.397940009	9.580004229	12.64616059	-3.258300553	-0.804763422	56	146	27.01845083	5.84	2.973333333	0.824378959	0.519230769	1.18724615	NA	784.5540469	-0.229691568	1.82897098	2	0.125246578
Mammal	4078	23	1.361727836	31.68252846	11.3358914	-3.714814872	-1.048825044	92	160	25.80003326	6.956521739	7.95256917	0.654911086	0.58484127	0.858675791	NA	2495.564182	0.867496349	1.084406347	3	0.161005666
Mammal	4079	21	1.322219295	24.23324718	13.16089689	-4.599446422	-0.994980408	73	135	22.70899081	6.428571429	6.057142857	0.769860209	0.549823633	0.954399368	NA	1688.341287	0.15543985	1.115849423	1	0.212534997
Mammal	4080	20	1.301029996	20.67441478	14.08210056	-4.75026616	-0.573071728	54	114	19.71325853	5.7	4.747368421	0.873986358	0.493551587	1.086606265	NA	1331.123684	-0.029808289	1.145960444	19	0.275308268
Mammal	4117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4144	4	0.602059991	8.85	2.946772406	-0.315401115	9.999956252	0	8	1.098612289	2	0	0.824462068	0	1.142857143	NA	102.6245903	0.5372948	1.202578151	2	0.306040715
Mammal	4145	5	0.698970004	32.8586301	2.772158182	0.393070534	9.999957687	2	12	2.079441542	2.4	0.3	0.704149382	0	1.072510242	NA	512.1276821	1.084784403	1.578585611	1	0.265963844
Mammal	4146	168	2.225309282	46.05389671	29.25093811	-0.811062526	-0.619759964	892	1742	208.4034908	10.36904762	12.05460508	0.777897612	0.552950692	1.390767118	NA	28889.06176	-0.710806089	3.753344489	1	0.254853008
Mammal	4147	132	2.120573931	40.58536299	27.88917587	-1.0534355	-0.719320888	702	1340	165.0464901	10.15151515	11.21350914	0.789939873	0.577126318	1.379845549	NA	19922.26969	-0.171978701	2.399641424	1	0.217982625
Mammal	4148	119	2.075546961	40.00657609	25.30065269	-1.479454941	-0.686803883	564	1140	147.3283285	9.579831933	10.11009828	0.761904353	0.572326659	1.323431608	NA	17463.24144	-0.138917869	2.409733782	1	0.217889636
Mammal	4149	85	1.929418926	34.87801951	21.01215028	-1.574755504	-0.742214872	426	802	104.1266764	9.435294118	10.05826331	0.702357641	0.580339558	1.173377619	NA	10823.31235	0.656001168	2.207256815	2	0.185107533
Mammal	4150	73	1.86332286	33.73405082	18.50718836	-1.786276608	-0.890072738	353	669	91.29407727	9.164383562	7.750380518	0.632680235	0.615604431	1.029254767	NA	9189.400372	0.921947923	2.371571661	1	0.180224781
Mammal	4151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4154	37	1.568201724	16.85836896	13.40027635	-2.109070916	-0.831435191	98	242	42.80764234	6.540540541	5.1996997	0.76835443	0.637291667	1.208589023	NA	2145.835193	0.194381283	2.387779127	5	0.108988983
Mammal	420	49	1.69019608	18.29465813	22.38273523	-2.506866591	0.34957367	143	339	52.50991874	6.918367347	4.284863946	0.894771639	0.535901764	1.357926016	NA	3085.030999	-0.944805571	2.643855246	81	0.055221434
Mammal	421	43	1.633468456	17.64378959	20.75076783	-2.559113823	0.682128682	104	274	45.64298546	6.372093023	3.143964563	0.904324211	0.549672946	1.354137833	NA	2584.393271	-0.85413481	2.386392392	70	0.068774594
Mammal	422	31	1.491361694	16.68802149	15.98892306	-2.229018087	0.1049031	72	184	32.45816572	5.935483871	2.862365591	0.895632708	0.577319902	1.312808986	NA	1754.009496	-0.618177114	1.911687804	40	0.089969127
Mammal	423	26	1.414973348	16.17493347	13.78770112	-2.158279839	1.065075927	45	139	25.87891451	5.346153846	2.075384615	0.892417749	0.516292735	1.298294658	NA	1417.086094	-0.444181726	1.683187318	33	0.102699647
Mammal	4233	35	1.544068044	26.95006682	9.851521844	-0.525742008	-0.775474801	89	227	39.76707213	6.485714286	3.845378151	0.719710577	0.560030864	1.196170426	NA	3342.676321	0.584429828	2.566177147	1	0.151593513
Mammal	4278	36	1.556302501	13.27799741	13.32903732	-2.279242537	-0.295614261	94	234	38.23900689	6.5	4.771428571	0.77910092	0.452114571	1.222928753	NA	1646.70709	0.006127238	1.750522943	1	0.105519949
Mammal	4279	23	1.361727836	11.11358744	9.744335802	-1.620640706	-0.749699825	66	142	24.07905593	6.173913043	5.150197628	0.688060733	0.492424242	1.000399472	NA	883.5008821	0.93434096	1.329153122	5	0.084740196
Mammal	4280	20	1.301029996	9.049650451	9.685536884	-1.900313172	-0.727431174	48	114	20.29486629	5.7	3.694736842	0.729263528	0.461666667	1.027070294	NA	626.1431235	0.769653201	1.347974535	1	0.088441607
Mammal	4313	5	0.698970004	32.8586301	2.772158182	0.393070534	9.999957687	2	12	2.079441542	2.4	0.3	0.704149382	0	1.072510242	NA	512.1276821	1.084784403	1.578585611	1	0.216957818
Mammal	4314	5	0.698970004	8.85	3.946772406	-1.165301963	9.999957687	2	12	2.079441542	2.4	0.3	0.894677241	0	1.169623755	NA	132.5046582	0.110369597	0.895044611	3	0.19532054
Mammal	4315	7	0.84509804	32.8586301	3.106927212	0.583221637	9.999953846	5	21	3.871201011	3	0.666666667	0.605854334	0.25	0.926750605	NA	758.5088051	1.171101298	1.291957671	3	0.178512725
Mammal	4316	7	0.84509804	32.8586301	3.106927212	0.583221637	9.999953846	5	21	3.871201011	3	0.666666667	0.605854334	0.25	0.926750605	NA	758.5088051	1.171101298	1.291957671	3	0.127971309
Mammal	4317	44	1.643452676	26.51825722	17.83632126	-3.343217013	-0.389409871	164	326	48.00391685	7.409090909	6.479915433	0.727653904	0.555164	1.075992642	NA	4084.63499	0.332472249	2.047978853	8	0.115490667
Mammal	4318	36	1.556302501	19.81016608	17.85324927	-3.117007483	-0.34437551	124	252	38.02014046	7	5.542857143	0.815307439	0.540417226	1.165277885	NA	2458.659051	-0.301884324	1.812630524	4	0.098857867
Mammal	4319	32	1.505149978	17.54253499	16.92864405	-2.978663229	-0.163650919	93	207	32.67303293	6.46875	4.128024194	0.868418759	0.50909595	1.242423153	NA	1900.756491	-0.580997621	1.914204901	3	0.109815158
Mammal	4320	29	1.462397998	16.38953991	15.85465321	-2.68380572	0.309401378	66	170	28.54589855	5.862068966	2.837438424	0.901605967	0.485489709	1.295016474	NA	1580.164252	-0.654244234	1.953613797	38	0.120393579
Mammal	4321	21	1.322219295	15.75769257	12.09431923	-2.345925474	0.109101865	45	113	19.68426495	5.380952381	2.547619048	0.889315315	0.546031746	1.253766247	NA	1110.396351	-0.442110519	1.654259109	2	0.147146243
Mammal	4364	40	1.602059991	15.99869246	17.71243327	-3.646222316	-0.683991077	145	293	45.38047498	7.325	6.737820513	0.828428856	0.576688596	1.24388231	NA	2185.611219	-0.363150021	1.943232271	68	0.101063014
Mammal	4365	33	1.51851394	14.68163038	15.65406313	-3.308739701	-0.88225274	114	232	37.84571232	7.03030303	5.15530303	0.833859204	0.609803922	1.228390918	NA	1691.831746	-0.295713468	1.812894951	1	0.094499736
Mammal	4366	32	1.505149978	14.19941475	15.11775849	-3.386668208	-0.401438524	83	199	34.37997642	6.21875	4.111895161	0.851094496	0.585416667	1.266567545	NA	1537.913613	-0.372819835	1.860539058	54	0.100811396
Mammal	4367	20	1.301029996	13.54232407	9.761751835	-2.376969291	-1.012120692	59	119	21.40922694	5.95	4.365789474	0.757790915	0.624166667	1.081473842	NA	935.9152241	0.396011338	1.392898917	1	0.0922064
Mammal	4403	37	1.568201724	39.50499716	9.378723517	-0.009081967	-1.012329004	145	271	44.25022292	7.324324324	7.780780781	0.559919122	0.702580108	0.899247922	NA	5380.123106	1.649154723	1.680433153	3	0.17622844
Mammal	4404	35	1.544068044	26.70442045	11.57347085	-0.713610668	-0.904727363	112	232	40.66670398	6.628571429	6.475630252	0.752537605	0.690022404	1.211396437	NA	3279.439038	0.472265427	1.715966518	29	0.109510978
Mammal	4405	24	1.380211242	24.06440028	6.734107255	0.10718334	-0.971911379	78	150	26.46674768	6.25	6.891304348	0.591770467	0.679341029	0.954109198	NA	2051.536898	1.118742965	1.425295363	9	0.15375073
Mammal	4445	22	1.342422681	54.39445969	6.885959625	1.612241408	9.999920539	26	106	19.56600103	4.818181818	1.203463203	0.733586759	0.402045455	1.214491812	NA	4209.345152	0.588792037	2.20527402	1	0.118252283
Mammal	4466	136	2.133538908	69.37498074	22.73073015	-1.106311829	-0.31182809	700	1352	159.1765167	9.941176471	10.42614379	0.664893867	0.494652832	1.173132349	NA	35135.01618	0.636354361	2.209698233	92	0.311925146
Mammal	4467	140	2.146128036	69.37498074	23.08450112	-1.092386096	-0.221764342	713	1383	162.7311248	9.878571429	10.2225591	0.662964812	0.49627173	1.17123129	NA	36205.12454	0.660119908	2.199995822	92	0.29733982
Mammal	4468	124	2.093421685	67.31063335	19.44865595	-0.870884424	-0.062993894	577	1165	141.1978343	9.39516129	8.875098348	0.565382273	0.479371793	0.984746225	NA	31220.49268	1.314199404	2.539486122	49	0.310081381
Mammal	4469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4476	69	1.838849091	10.39189589	45.88199005	-9.487249481	-0.280960847	262	564	78.08941289	8.173913043	5.734015345	0.90428793	0.506717559	1.156930147	NA	2372.969817	-0.222505319	1.735789727	69	0.252996337
Mammal	4477	66	1.819543936	10.01552224	44.82851801	-9.29125512	0.052746872	198	490	73.176758	7.424242424	4.524941725	0.929179508	0.493991784	1.193112857	NA	2151.375824	-0.248797941	1.760493635	66	0.263512868
Mammal	4478	54	1.73239376	9.541573462	38.22222873	-8.551686466	-0.080919645	143	377	59.2832869	6.981481481	3.603424179	0.944559893	0.483312398	1.197905299	NA	1638.477076	-0.242162789	1.687060784	53	0.284870596
Mammal	4479	36	1.556302501	9.273278351	27.80021345	-7.434272627	-0.357148135	90	230	39.17717888	6.388888889	3.33015873	0.954601174	0.542760422	1.159587343	NA	1055.921811	-0.194274274	1.408855587	35	0.344118371
Mammal	4480	25	1.397940009	9.142971522	20.21370672	-6.638876631	-0.565222975	55	147	26.26999088	5.88	2.693333333	0.942594339	0.48041958	1.106752617	NA	719.5616804	-0.108042717	1.225281361	24	0.379751509
Mammal	4481	24	1.380211242	8.96420561	19.57692796	-6.529700527	4.699668196	32	122	23.09193705	5.083333333	1.731884058	0.956300393	0.437121212	1.128416952	NA	662.7152948	-0.114838092	1.235385973	23	0.386908572
Mammal	4544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4572	5	0.698970004	11	3.549515442	-0.506559896	9.999957687	2	12	2.079441542	2.4	0.3	0.854951544	0	1.191693587	NA	169.0494372	0.356168035	1.318952288	2	0.060025808
Mammal	4573	20	1.301029996	11.0567837	10.30165083	-1.413208454	-0.215068767	46	110	18.68484032	5.5	3.526315789	0.873840053	0.475347222	1.290379011	NA	746.6093345	-0.346427813	1.554690196	29	0.089625294
Mammal	4596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4598	3	0.477121255	5.444478414	2.486487683	-0.301230251	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.828829228	NA	1.097297537	NA	45.65340523	0.671437655	1.1250253	1	0.082217644
Mammal	4599	3	0.477121255	5.444478414	2.486487683	-0.301230251	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.828829228	NA	1.097297537	NA	45.65340523	0.671437655	1.1250253	1	0.090874613
Mammal	4624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4696	79	1.897627091	21.43201308	29.74578323	-3.298217965	-0.143146246	246	610	90.28092403	7.721518987	6.280428432	0.858516318	0.518011568	1.357086107	NA	5909.643725	-0.450410382	2.103307343	31	0.091764247
Mammal	4697	47	1.672097858	19.76686115	18.25436518	-2.455516593	-0.758276126	179	355	55.04781267	7.553191489	7.991674376	0.751758629	0.60735363	1.140555937	NA	3281.832085	0.424241723	1.835343556	7	0.095417505
Mammal	4698	40	1.602059991	16.59765656	16.01346323	-2.270559252	-0.914057194	141	287	47.34797026	7.175	6.660897436	0.78753651	0.637093039	1.205177138	NA	2318.268229	-0.014812524	1.87324128	56	0.09751174
Mammal	4699	26	1.414973348	13.83286943	12.58693305	-3.096705058	-1.1537315	96	178	30.40949584	6.846153846	6.695384615	0.717344486	0.665250134	0.990255016	NA	1222.626886	0.420071769	1.513944405	4	0.13743839
Mammal	4700	23	1.361727836	11.8837594	12.15276664	-2.882677126	-1.214728264	75	147	26.49747284	6.391304348	4.885375494	0.747866691	0.653914141	1.010762542	NA	935.3328026	0.001911944	1.531466101	1	0.137983917
Mammal	4701	22	1.342422681	9.874966198	13.21807078	-3.0306135	-0.839977134	54	124	23.40643038	5.636363636	3.670995671	0.871102396	0.622451791	1.187377755	NA	719.9327438	-0.304473434	1.5928629	3	0.174930577
Mammal	4743	32	1.505149978	20.07053203	13.63461018	-1.903873239	5.488472433	52	176	30.87640253	5.5	1.35483871	0.843021813	0.40327381	1.298768819	NA	2188.649622	-0.541975387	2.165387368	48	0.070627629
Mammal	4744	21	1.322219295	17.71081479	10.07037602	-1.751216088	9.999949318	25	99	17.86743184	4.714285714	0.914285714	0.815716151	0.321428571	1.206643098	NA	1237.505742	-0.047513178	1.468266126	13	0.085360222
Mammal	477	48	1.681241237	20.6	14.58760253	0.507281187	-0.921104962	259	437	58.20609166	9.104166667	13.37189716	0.651905899	0.534421706	1.02539507	NA	3632.715241	1.132133288	1.826524029	9	0.129104335
Mammal	4774	33	1.51851394	25.18728556	13.38844829	-1.842042387	-0.342551368	102	218	34.94930292	6.606060606	4.808712121	0.775981944	0.567101301	1.182745262	NA	2890.300057	-0.241531933	1.793164605	1	0.079545865
Mammal	4775	29	1.462397998	23.08508869	12.8689249	-2.176137571	-0.133144103	74	176	29.69180755	6.068965517	3.566502463	0.785974853	0.537401487	1.168200927	NA	2278.966703	-0.306479436	1.738397955	1	0.085424484
Mammal	4776	5	0.698970004	17.3	3.493900788	-0.213938798	-1.99992847	6	14	3.17805383	2.8	1.7	0.791525772	0.875	1.066195941	NA	268.2555164	0.897056211	1.201557069	2	0.110972477
Mammal	4777	5	0.698970004	17.3	3.493900788	-0.213938798	-1.99992847	6	14	3.17805383	2.8	1.7	0.791525772	0.875	1.066195941	NA	268.2555164	0.897056211	1.201557069	2	0.119647938
Mammal	478	46	1.662757832	20.6	13.19914361	0.536612864	-0.830651639	215	387	54.35594406	8.413043478	11.62560386	0.621218739	0.516935945	0.982019523	NA	3496.354831	1.22350935	1.795274642	7	0.145473118
Mammal	479	41	1.612783857	16.25976163	13.30203266	-0.022378206	-0.852564097	176	328	48.06437492	8	9.75	0.668235186	0.504456574	1.041622266	NA	2404.084101	1.134881722	1.952879523	6	0.111814879
Mammal	480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4807	10	1	20.42489385	4.175435571	0.329993169	0.012922052	15	39	7.544332108	3.9	2.1	0.640349998	0.60625	0.976709285	NA	696.0058679	1.12215919	1.456166497	3	0.077296571
Mammal	481	29	1.462397998	12.6	9.217383912	-0.204838131	-1.079862214	116	218	34.16452322	7.517241379	5.330049261	0.563622424	0.52209707	0.848394341	NA	1332.860963	2.622095993	2.654909204	3	0.132190454
Mammal	482	28	1.447158031	12.6	8.217383912	-0.413870017	-0.810355543	89	189	30.8323187	6.75	3.898148148	0.53129816	0.487961146	0.809745546	NA	1295.060963	2.880380717	2.464139192	2	0.15220976
Mammal	483	27	1.431363764	12.6	7.217383912	-0.785220752	-0.191112491	63	161	27.53648184	5.962962963	2.729344729	0.495244172	0.451320795	0.765534763	NA	1256.140314	3.029645489	2.364179048	1	0.17448365
