SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
19094.9,3,4,4,4,0.6,72,-0.06375,0.0301175,0.53,0,2
19099.5,0,2,4,2,0.78,99.4,-0.0765,0.0384875,0.44,0,2
19168.9,3,4,4,2,0.86,98.3,-0.0675,0.0383075,0.64,1,2
19251,0,3,3,3,0.22,96.075,-0.749685,0.0265756,0.389375,1,2
19267.4,5,6,4,2,0.73,163.125,-0.533021,0.0144531,0.344375,0,2
19392.5,6,6,4,3,0.66,174.125,-0.796241,0.0191631,0.314375,1,2
19414.3,1,4,4,1,0.17,93.925,-0.490708,0.0311131,0.274375,1,2
19710.3,6,4,3,2,0.33,68.7,-0.28254,0.0236675,0.345,0,2
19783.6,2,6,4,2,0.44,75.1,-0.06,0.0339975,0.66,0,2
19833.6,4,7,1,1,0.77,100.7,-0.069,0.0436275,0.49,1,2
19863.4,0,6,1,3,0.49,83.1,-0.063,0.0380575,0.47,1,2
20478,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,3
20479,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,0
20502,2,5,1,1,0.73,630,-0.992,0.03701,0.43,1,0
20616.8,4,6,3,4,0.71,98.2,-0.5535,0.0197075,0.3125,0,2
20677.7,6,6,1,2,0.74,126.8,-0.7011,0.0231475,0.4025,1,2
20756,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,3
20757,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,0
20945.6,5,2,3,1,0.11,262.7,-0.19039,0.05,0.5925,1,2
20993,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,3
21032.4,1,3,1,3,0.36,132.2,-0.5904,0.0233075,0.3025,0,2
21095.8,3,3,2,1,0.23,145.2,-0.6027,0.0174175,0.3525,0,2
21237.8,5,7,2,3,0.56,267,-0.24823,0.05,0.8025,1,2
21551,7,5,1,2,0.78,940,-0.652,0.04201,0.4,0,3
21829.3,1,3,4,1,0.47,92.2,-0.74415,0.0202075,0.3225,1,2
21889.1,1,7,1,1,0.81,94.4,-0.73185,0.0226775,0.2725,0,2
21920.4,2,4,4,3,0.65,98.9,-0.6519,0.0226875,0.3725,0,2
22012,2,1,3,3,0.29,920,-0.694,0.03301,0.39,0,0
22073.9,0,6,3,4,0.21,93.4,-0.47355,0.0253975,0.3425,1,2
22100.6,7,7,2,2,0.77,77.9,-0.25761,0.0251775,0.375,0,2
22203.3,4,5,3,4,0.21,143.3,-0.47355,0.0222475,0.3625,0,2
22213,1,4,4,3,0.87,90,-0.075,0.03501,0.56,1,3
22373.4,1,1,2,2,0.28,110.4,-0.54735,0.0257075,0.3125,1,1
22482.8,0,4,1,2,0.18,128.1,-0.6519,0.0226875,0.3725,1,2
22615,5,6,2,4,0.75,123.6,-0.74415,0.0206475,0.3325,0,2
22795,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,3
22796,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,0
23181.5,4,7,1,2,0.44,119.5,-0.48585,0.0251775,0.2725,1,2
23233.9,0,6,2,4,0.61,115.1,-0.6765,0.0207875,0.3725,1,2
23351.3,5,5,1,4,0.81,141.1,-0.65805,0.0186975,0.3525,0,2
24976,5,5,3,3,0.7,280,-0.241,0.04901,0.67,0,3
25531,5,6,2,3,0.24,70,-0.277,0.02501,0.42,0,3
26009.9,3,3,1,3,1,902,-0.89964,0.0230875,0.37,1,2
26940,6,4,2,1,0.31,480,-0.06,0.04601,0.41,0,3
27454,1,3,3,3,1,120,-0.615,0.02301,0.35,0,3
28058,0,2,4,1,0.15,290,-0.216,0.03701,0.42,0,3
29399,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,3
29400,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,0
29671,2,6,3,2,0.6,170,-0.793,0.04301,0.65,1,3
30506,1,3,2,1,0.27,510,-0.377,0.02401,0.37,0,3
30753,7,5,4,4,0.89,290,-0.232,0.01501,0.38,0,0
31536,4,2,4,1,0.31,920,-0.756,0.02901,0.4,0,3
