SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
22719,4,6,3,1,0.88,340,-0.025,0.02601,0.38,1,3
22720,4,6,3,1,0.88,340,-0.025,0.02601,0.38,1,0
23003,3,3,3,1,0.46,360,-0.621,0.03501,0.41,0,3
23640,2,2,4,2,0.37,400,-0.009,0.01801,0.34,0,3
23932,4,3,4,3,0.64,390,-0.836,0.04501,0.52,0,3
23984,5,7,2,4,0.11,800,-0.426,0.02701,0.28,1,0
24075,3,6,2,3,0.69,270,-0.036,0.04501,0.4,1,0
24099,3,5,3,1,0.28,360,-0.599,0.01401,0.51,1,3
24284,5,7,3,4,0.27,700,-0.902,0.01301,0.48,0,3
24436,3,5,3,3,0.19,940,-0.984,0.02201,0.25,1,3
24437,3,5,3,3,0.19,940,-0.984,0.02201,0.25,1,0
25022,5,5,3,3,0.34,710,-0.386,0.01701,0.35,0,3
25819,4,7,1,3,0.88,670,-0.863,0.04101,0.5,1,3
25820,4,7,1,3,0.88,670,-0.863,0.04101,0.5,1,0
26425,5,4,4,1,0.75,240,-0.514,0.04601,0.25,0,3
27471,4,4,1,3,0.41,510,-0.415,0.04601,0.32,0,3
27472,4,4,1,3,0.41,510,-0.415,0.04601,0.32,0,0
28683,4,7,4,2,0.64,680,-0.445,0.04201,0.46,0,3
28696,4,7,2,2,0.64,120,-0.26,0.04701,0.35,0,3
28697,4,7,2,2,0.64,120,-0.26,0.04701,0.35,0,0
29059,5,5,3,2,0.53,660,-0.146,0.02801,0.34,0,3
29986,0,6,3,3,0.68,260,-0.903,0.00701,0.33,0,3
30311,2,7,3,1,0.41,280,-0.384,0.04801,0.62,1,3
30504,5,5,3,3,0.14,390,-0.686,0.02701,0.49,1,3
30729,4,6,4,4,0.52,760,-0.502,0.04901,0.62,0,3
31027,3,6,1,4,0.41,330,-0.999,0.03101,0.48,1,3
31218,3,3,1,1,0.72,240,-0.656,0.04101,0.48,1,3
31291,3,6,1,2,0.05,990,-0.734,0.03401,0.46,0,3
31307,5,7,1,2,0.06,730,-0.396,0.04001,0.38,1,3
31308,5,7,1,2,0.06,730,-0.396,0.04001,0.38,1,0
31891,4,7,1,2,0.82,890,-0.153,0.01901,0.39,1,3
31892,4,7,1,2,0.82,890,-0.153,0.01901,0.39,1,0
