SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
23984,5,7,2,4,0.11,800,-0.426,0.02701,0.38,1,0
24075,3,6,2,3,0.69,270,-0.036,0.04501,0.5,1,0
24437,3,5,3,3,0.19,940,-0.984,0.02201,0.35,1,0
25022,5,5,3,3,0.34,710,-0.386,0.01701,0.45,0,3
25123,4,7,2,3,0.82,700,-0.131,0.01801,0.63,1,3
25819,4,7,1,3,0.88,670,-0.863,0.04101,0.6,1,3
26425,5,4,4,1,0.75,240,-0.514,0.04601,0.35,0,3
26426,5,4,4,1,0.75,240,-0.514,0.04601,0.35,0,0
26646,2,7,4,3,0.97,670,-0.345,0.04101,0.75,1,3
27045,3,3,3,1,0.45,260,-0.165,0.01001,0.44,0,3
27471,4,4,1,3,0.41,510,-0.415,0.04601,0.42,0,3
27472,4,4,1,3,0.41,510,-0.415,0.04601,0.42,0,0
28683,4,7,4,2,0.64,680,-0.445,0.04201,0.56,0,3
28696,4,7,2,2,0.64,120,-0.26,0.04701,0.45,0,3
28697,4,7,2,2,0.64,120,-0.26,0.04701,0.45,0,0
29059,5,5,3,2,0.53,660,-0.146,0.02801,0.44,0,3
29986,0,6,3,3,0.68,260,-0.903,0.00701,0.43,0,3
30311,2,7,3,1,0.41,280,-0.384,0.04801,0.72,1,3
30504,5,5,3,3,0.14,390,-0.686,0.02701,0.59,1,3
30729,4,6,4,4,0.52,760,-0.502,0.04901,0.72,0,3
31027,3,6,1,4,0.41,330,-0.999,0.03101,0.58,1,3
31291,3,6,1,2,0.05,990,-0.734,0.03401,0.56,0,3
31308,5,7,1,2,0.06,730,-0.396,0.04001,0.48,1,0
31891,4,7,1,2,0.82,890,-0.153,0.01901,0.49,1,3
