"model","model2","experiment","parameter","metric","r","r.L95","r.U95","color","symbol"
"fh","fh.2","dis","dispersal","nLTT_stat",-0.0934993559252136,-0.169174966633121,-0.016727750340161,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC1",-0.139569293551626,-0.214359019237782,-0.0631525447101707,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC2",0.0855081259898238,0.00870072027273525,0.161312483691061,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC3",-0.127883362393346,-0.202921080799937,-0.0513524305058677,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC4",0.0653789015278803,-0.0114854202052004,0.141475126639041,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC5",-0.00660564120715768,-0.0832892870808356,0.0701557742287555,"#00008BFF",17
"fh","fh.2","dis","dispersal","PC6",0.0413341614403838,-0.0355362456679247,0.117718335663056,"#00008BFF",17
"fh","fh.3","dis","dispersal","S",0.0131434998638103,-0.0634729264644362,0.0896059030825196,"#00008BFF",15
"fh","fh.3","dis","dispersal","log10S",0.0131434998638103,-0.0634729264644362,0.0896059030825196,"#00008BFF",15
"fh","fh.3","dis","dispersal","tree.length",-0.0253738830739132,-0.101737781718952,0.0512872918094421,"#00008BFF",15
"fh","fh.3","dis","dispersal","PD",0.111959770899171,0.0354769322602065,0.187138750309819,"#00008BFF",15
"fh","fh.3","dis","dispersal","Gamma",-0.0796380470715795,-0.155359514841166,-0.0029862100466193,"#00008BFF",15
"fh","fh.3","dis","dispersal","Beta",0.0282916606940892,-0.0483776572307687,0.104629543971945,"#00008BFF",15
"fh","fh.3","dis","dispersal","Colless",0.00953252633839567,-0.0670674154257334,0.0860207559234004,"#00008BFF",15
"fh","fh.3","dis","dispersal","Sackin",0.00657857045115147,-0.0700067781120974,0.0830868225796523,"#00008BFF",15
"fh","fh.3","dis","dispersal","Yule.PDA.ratio",-0.00141681307893699,-0.0779576652266712,0.0751406435080823,"#00008BFF",15
"fh","fh.3","dis","dispersal","MRD",0.00293414747140429,-0.0736318237521149,0.0794657318624614,"#00008BFF",15
"fh","fh.3","dis","dispersal","VRD",-0.00731443219635315,-0.0838177894970969,0.0692746449105928,"#00008BFF",15
"fh","fh.3","dis","dispersal","PSV",0.087964645637004,0.0113445567584544,0.163557813845311,"#00008BFF",15
"fh","fh.3","dis","dispersal","mean.Iprime",-0.0068778656801039,-0.0833841343930752,0.069709006845956,"#00008BFF",15
"fh","fh.3","dis","dispersal","MPD",0.0643121887568693,-0.0123768771007813,0.140249095662086,"#00008BFF",15
"fh","fh.3","dis","dispersal","VPD",-0.115448193888405,-0.190561443827584,-0.0389910056324328,"#00008BFF",15
"fh","fh.3","dis","dispersal","nLTT_stat",-0.0919874163347396,-0.167515756831349,-0.0153855858312363,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC1",-0.0973346894722876,-0.172773986032614,-0.0207600836470016,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC2",0.0220717422208959,-0.0545790391837854,0.0984639145981002,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC3",-0.10364946550302,-0.17897938057481,-0.0271113661685863,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC4",0.0867631310338347,0.0101379582120416,0.162375302430932,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC5",0.00490840254793817,-0.0716682539814721,0.0814275353430402,"#00008BFF",15
"fh","fh.3","dis","dispersal","PC6",0.0538355103054505,-0.0228632754671368,0.129904276252629,"#00008BFF",15
"gen","gen.NULL","dis","dispersal_shape","S",-0.0121549609999567,-0.0985416314149338,0.0744135347266196,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","log10S",-0.0121549609999567,-0.0985416314149338,0.0744135347266196,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","tree.length",-0.0353882618838441,-0.12153021273902,0.0512827699136812,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PD",-0.0610316126358409,-0.146823082464471,0.0256712022713719,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","Gamma",0.11681550631239,0.0303429458400473,0.201552469997224,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","Beta",0.0707938111999557,-0.0158984935207026,0.156429678942079,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","Colless",-0.0475090416372699,-0.13349584264604,0.0391877002641859,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","Sackin",-0.0281242375385466,-0.11435014192508,0.0585222414877483,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","Yule.PDA.ratio",-0.0290502245158929,-0.115265803192447,0.0575997647590666,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","MRD",-0.052116981751213,-0.138039856880041,0.0345845139412747,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","VRD",-0.118155384972695,-0.20286207295267,-0.0316934759793375,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PSV",-0.139709753688628,-0.223897256119375,-0.0534527804779006,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","mean.Iprime",-0.105871442713231,-0.19084697288917,-0.0193209595397762,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","MPD",-0.0239454174657772,-0.110216551928207,0.0626838394866805,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","VPD",0.00647497821092047,-0.0800578441579275,0.0929109367052796,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","nLTT_stat",-0.0564288538081488,-0.142289443525013,0.0302745785033169,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC1",0.0640166530212231,-0.0226842769567488,0.149761842622747,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC2",0.0784614613367984,-0.00821378923079514,0.163966525098954,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC3",-0.00449993633422987,-0.0909520618721239,0.0820195077229643,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC4",-0.113955534989583,-0.198756342050104,-0.0274610515041876,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC5",0.00548706526192831,-0.0810391280904225,0.0919311731627142,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_shape","PC6",0.12456481889846,0.0381572305819138,0.209123450524674,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","S",-0.185352653575621,-0.268239040689368,-0.0997421748070648,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","log10S",-0.185352653575621,-0.268239040689368,-0.0997421748070648,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","tree.length",0.0759869258747404,-0.0106946766216449,0.161535029534381,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PD",-0.178706789048783,-0.261799832193689,-0.0929839112969685,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","Gamma",-0.0445341166364617,-0.130560742134479,0.0421580853092464,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","Beta",-0.113663051396879,-0.198470327736692,-0.0271663882005005,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","Colless",-0.202518176991741,-0.28484334961333,-0.117227378280539,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","Sackin",-0.190979091818217,-0.273685896377655,-0.105468713367325,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","Yule.PDA.ratio",-0.186026269010226,-0.26889137974733,-0.100427535212164,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","MRD",-0.203791289386157,-0.286073254452815,-0.118525900705052,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","VRD",-0.225508288736025,-0.307019235319039,-0.140713009885466,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PSV",0.0315663425640981,-0.0550926237797366,0.11775330855904,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","mean.Iprime",0.111486416630912,0.024973895001795,0.196341488033835,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","MPD",-0.154382129499932,-0.238181421072154,-0.0683011792605835,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","VPD",0.16000608150748,0.0740005311048844,0.243649054654963,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","nLTT_stat",0.154903976493751,0.0688298368649073,0.238688938998634,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC1",0.174439314940044,0.0886475793875413,0.257661946510024,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC2",-0.133682323192125,-0.21802111902958,-0.0473616459449346,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC3",0.193115197298135,0.10764401480284,0.275752708466037,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC4",0.105862490095799,0.019311949782412,0.190838209071981,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC5",-0.154158267173864,-0.237963694632379,-0.0680744069405036,"#32CD32FF",16
"gen","gen.NULL","dis","dispersal_scale","PC6",-0.0972737571867922,-0.182425825561559,-0.0106733513812618,"#32CD32FF",16
"gen","gen.TEMPSP","dis","dispersal_shape","S",0.108632896876154,-0.00904621986155658,0.223344093524313,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","log10S",0.108632896876154,-0.00904621986155658,0.223344093524313,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","tree.length",-0.0285582363420234,-0.145316792768917,0.088984835488968,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PD",0.0612645995336279,-0.0564717047526424,0.177320360072438,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","Gamma",0.105452099944245,-0.0122435321442512,0.220265722168635,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","Beta",0.22436599132522,0.1085833798786,0.334142776408293,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","Colless",0.0707069466215523,-0.0470500204292582,0.186525556843744,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","Sackin",0.0924582860436336,-0.0252857314677408,0.207672143798487,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","Yule.PDA.ratio",0.0976181965016567,-0.0201102675582446,0.212676612872155,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","MRD",0.0168264704186036,-0.100601637249624,0.133792221787903,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","VRD",-0.238604517542398,-0.347608549998689,-0.123237049877781,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PSV",-0.121251569337032,-0.235539144640753,-0.00365619594400158,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","mean.Iprime",-0.234486600522209,-0.343717938369864,-0.118994787453314,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","MPD",0.0659554236503354,-0.051793124714365,0.181895289998718,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","VPD",-0.0868714035281842,-0.202248380865723,0.0308840394132477,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","nLTT_stat",0.115580125885179,-0.00205649649037276,0.23006151597256,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC1",-0.0791845120159688,-0.194777120918704,0.0385774844525611,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC2",0.192114084039204,0.0755427062825739,0.303505061852802,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC3",0.0238792363267342,-0.0936208600863689,0.140723273705446,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC4",-0.0657953632933332,-0.181739246607577,0.0519528316162871,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC5",-0.180390590154677,-0.292322019697965,-0.0635835118478812,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_shape","PC6",-0.0594599974693875,-0.17555933467177,0.0582705576358921,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","S",-0.135554243578301,-0.249328191203598,-0.0180892559972572,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","log10S",-0.135554243578301,-0.249328191203598,-0.0180892559972572,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","tree.length",0.212128766488221,0.09602236225955,0.322540146519662,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PD",-0.18350406020473,-0.295294349276011,-0.0667569635546708,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","Gamma",0.208453405210975,0.0922556410256302,0.319050080835657,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","Beta",-0.00798193831128362,-0.125088191113426,0.109343665135043,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","Colless",-0.18444883537102,-0.296195954284725,-0.0677203129931535,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","Sackin",-0.153353253715672,-0.26643811123189,-0.0361037921814454,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","Yule.PDA.ratio",-0.139713174869204,-0.253331074280683,-0.0222932314511945,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","MRD",-0.231492558991916,-0.340887211601418,-0.115912531153843,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","VRD",-0.365621974173819,-0.466036306779693,-0.255908582540742,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PSV",-0.236418133537686,-0.345543240345774,-0.12098420945179,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","mean.Iprime",0.0509661896860212,-0.0667295731049445,0.167263103752605,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","MPD",-0.187932016132174,-0.299518600933366,-0.0712734772707597,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","VPD",0.140403922524544,0.022991773138909,0.253995611490699,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","nLTT_stat",0.0414623406482575,-0.0761794197848786,0.157965607260578,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC1",0.179774463993003,0.0629557390713216,0.291733619435053,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC2",-0.0847885227452335,-0.200224935287644,0.0329697429412759,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC3",0.268685632371177,0.154334102771677,0.375934041982806,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC4",-0.123772574727186,-0.237972203190735,-0.00619743673887207,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC5",0.00065954676869892,-0.116570922353313,0.117871890405798,"#32CD32FF",17
"gen","gen.TEMPSP","dis","dispersal_scale","PC6",-0.045106657708789,-0.161532634703383,0.0725576879069743,"#32CD32FF",17
"gen","gen.K","dis","dispersal_shape","S",-0.0228708576197543,-0.108986073266221,0.0635850912246905,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","log10S",-0.0228708576197543,-0.108986073266221,0.0635850912246905,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","tree.length",-0.0479723746337006,-0.133786629162723,0.0385559478529597,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PD",-0.0814201263799321,-0.166707951375368,0.00507701288540142,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","Gamma",0.151269637295828,0.0653182723716321,0.234992906086541,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","Beta",0.0821048716714836,-0.00439009292570823,0.167380420370219,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","Colless",-0.0600957099313625,-0.145735724193633,0.0264382436381994,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","Sackin",-0.0361182619760849,-0.122084694259792,0.0503860565687389,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","Yule.PDA.ratio",-0.0397139259325498,-0.1256360989772,0.046799601189932,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","MRD",-0.0625399307662067,-0.148142535678097,0.0239928325334016,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","VRD",-0.121185415589191,-0.205660166136297,-0.0349180834086054,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PSV",-0.180973021016241,-0.263837580414862,-0.0954567693015786,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","mean.Iprime",-0.0925039907854808,-0.177585690045077,-0.00604968682204247,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","MPD",-0.0475084734975495,-0.133329021536628,0.039019252933831,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","VPD",-0.0128544487200099,-0.0990672408674471,0.073549884737769,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","nLTT_stat",-0.0543471395867505,-0.140072120385954,0.0321865345448527,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC1",0.101201776320424,0.01479252382447,0.186110645156494,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC2",0.0771738838697718,-0.00933535798973241,0.162536491661507,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC3",0.00560328911149674,-0.0807556167934211,0.0918786961055259,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC4",-0.11887323173564,-0.203400858169016,-0.0325867247419109,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC5",0.0578438782451289,-0.028690480258107,0.143517679901078,"#32CD32FF",15
"gen","gen.K","dis","dispersal_shape","PC6",0.111129618721521,0.0247841546392124,0.19582927976113,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","S",-0.220194696498723,-0.301744626410358,-0.13544603367117,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","log10S",-0.220194696498723,-0.301744626410358,-0.13544603367117,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","tree.length",0.0673066775668415,-0.0192215130666059,0.152834123770088,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PD",-0.260603796133201,-0.34057919827851,-0.176884379395601,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","Gamma",0.00862258243780379,-0.07775606071689,0.0948727366072483,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","Beta",-0.102236686615631,-0.187124341517292,-0.015833466921863,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","Colless",-0.260927242302429,-0.34088912336611,-0.177217069024535,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","Sackin",-0.236454196381967,-0.317397779039008,-0.152089996249051,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","Yule.PDA.ratio",-0.232569976788228,-0.31366171655575,-0.148110337589179,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","MRD",-0.266237746531413,-0.345975522391375,-0.182681660467748,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","VRD",-0.309731196285463,-0.387481904213914,-0.227605276088661,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PSV",-0.0319560229872399,-0.117971622159495,0.0545355438246309,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","mean.Iprime",0.0821712177113624,-0.00432353288453035,0.167445573738599,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","MPD",-0.173630893478744,-0.256718592376533,-0.0879955359406217,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","VPD",0.204455187265618,0.11937164767608,0.286557640759622,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","nLTT_stat",0.120476305555278,0.0342030158067985,0.204967346083609,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC1",0.263020776189272,0.179370824456407,0.342894784443143,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC2",-0.110347681953323,-0.195064282981431,-0.023996713718628,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC3",0.202782099343373,0.117665094440114,0.284941308393678,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC4",0.0535933602833154,-0.0329399572074161,0.139329168430584,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC5",-0.117833472988986,-0.202384650855368,-0.0315385791342609,"#32CD32FF",15
"gen","gen.K","dis","dispersal_scale","PC6",-0.016846130567449,-0.103021577531172,0.0695803221389622,"#32CD32FF",15
"hs","hs.K","mut","alpha","S",0.958504831943794,0.948881757306906,0.966347631553573,"#40E0D0FF",16
"hs","hs.K","mut","alpha","log10S",0.958504831943794,0.948881757306906,0.966347631553573,"#40E0D0FF",16
"hs","hs.K","mut","alpha","tree.length",0.883122311696884,0.857970799384325,0.904049836062161,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PD",0.454156410290141,0.377480155118786,0.524647501258316,"#40E0D0FF",16
"hs","hs.K","mut","alpha","Gamma",0.634358732326475,0.572902107714275,0.68872222007361,"#40E0D0FF",16
"hs","hs.K","mut","alpha","Beta",0.100256848385453,0.0120104562695204,0.186953599161071,"#40E0D0FF",16
"hs","hs.K","mut","alpha","Colless",0.879670161487325,0.853864336279121,0.901161938831211,"#40E0D0FF",16
"hs","hs.K","mut","alpha","Sackin",0.924178720918704,0.907183838982915,0.938162690756579,"#40E0D0FF",16
"hs","hs.K","mut","alpha","Yule.PDA.ratio",0.954525164159682,0.944020720211769,0.963095880995049,"#40E0D0FF",16
"hs","hs.K","mut","alpha","MRD",0.76723848363571,0.722593601116107,0.805509590873811,"#40E0D0FF",16
"hs","hs.K","mut","alpha","VRD",0.597705132009171,0.532508011298723,0.655851624763085,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PSV",0.533910224101612,0.463020431936144,0.598012853538976,"#40E0D0FF",16
"hs","hs.K","mut","alpha","mean.Iprime",-0.152625097782206,-0.238217325151199,-0.0646803326485351,"#40E0D0FF",16
"hs","hs.K","mut","alpha","MPD",0.946717042497329,0.934503928249043,0.95670373625833,"#40E0D0FF",16
"hs","hs.K","mut","alpha","VPD",-0.815400305222707,-0.846856719347009,-0.778258355330355,"#40E0D0FF",16
"hs","hs.K","mut","alpha","nLTT_stat",0.499693325912909,0.426149006921696,0.566676086999015,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC1",-0.924279513186639,-0.938271656763074,-0.907267470064419,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC2",0.729863381448477,0.679829249828486,0.773134492354782,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC3",0.212170139027255,0.125248465059496,0.295859477336993,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC4",0.562129861959718,0.493488294646905,0.623812328677736,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC5",0.72677972086866,0.676329286259652,0.770443319355294,"#40E0D0FF",16
"hs","hs.K","mut","alpha","PC6",-0.650187344573688,-0.7029329593447,-0.590329474158288,"#40E0D0FF",16
"hs","hs.S","mut","alpha","S",0.962404409733379,0.95370067037015,0.96949749210613,"#40E0D0FF",17
"hs","hs.S","mut","alpha","log10S",0.962404409733379,0.95370067037015,0.96949749210613,"#40E0D0FF",17
"hs","hs.S","mut","alpha","tree.length",0.870812028660261,0.843500072948546,0.893632589006161,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PD",0.307620576861416,0.224075440780746,0.386677430526767,"#40E0D0FF",17
"hs","hs.S","mut","alpha","Gamma",0.730909413645784,0.681394706000511,0.773764396919936,"#40E0D0FF",17
"hs","hs.S","mut","alpha","Beta",0.215338133422206,0.129108002120472,0.298336069328127,"#40E0D0FF",17
"hs","hs.S","mut","alpha","Colless",0.849435270996053,0.818271858291422,0.875620226724699,"#40E0D0FF",17
"hs","hs.S","mut","alpha","Sackin",0.902620084276425,0.881372976634513,0.920223022910389,"#40E0D0FF",17
"hs","hs.S","mut","alpha","Yule.PDA.ratio",0.95961100791655,0.950286419213687,0.96721601873192,"#40E0D0FF",17
"hs","hs.S","mut","alpha","MRD",0.671556180092546,0.614579237608607,0.721562743130132,"#40E0D0FF",17
"hs","hs.S","mut","alpha","VRD",0.511911321653327,0.439666683834,0.577574431343971,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PSV",0.360833123012489,0.279473090397481,0.43704833723534,"#40E0D0FF",17
"hs","hs.S","mut","alpha","mean.Iprime",-0.226017095289033,-0.308620741263249,-0.140029868532091,"#40E0D0FF",17
"hs","hs.S","mut","alpha","MPD",0.921165449845009,0.903645504367209,0.935607534887416,"#40E0D0FF",17
"hs","hs.S","mut","alpha","VPD",-0.798415185435565,-0.832180098346434,-0.758751371400456,"#40E0D0FF",17
"hs","hs.S","mut","alpha","nLTT_stat",0.645123659677523,0.585156768419605,0.698073229894517,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC1",-0.884301115919936,-0.904940154074023,-0.859511484045523,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC2",0.789239170160728,0.748145808814872,0.82430148613021,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC3",0.730700564569794,0.681157701108031,0.773582064536467,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC4",-0.114832815618742,-0.200782077148623,-0.0271291861739646,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC5",0.710299307462503,0.658071976919223,0.755724514983102,"#40E0D0FF",17
"hs","hs.S","mut","alpha","PC6",-0.660212537415431,-0.711499971946691,-0.601928205185839,"#40E0D0FF",17
"hs","hs.D","mut","alpha","S",0.979163407335756,0.974231197625197,0.983159633160179,"#40E0D0FF",15
"hs","hs.D","mut","alpha","log10S",0.979163407335756,0.974231197625197,0.983159633160179,"#40E0D0FF",15
"hs","hs.D","mut","alpha","tree.length",0.867708089460763,0.839671765107766,0.891131879625001,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PD",0.190871270766177,0.103703881858112,0.275128937096127,"#40E0D0FF",15
"hs","hs.D","mut","alpha","Gamma",0.852503454644533,0.821713110328203,0.878331419213584,"#40E0D0FF",15
"hs","hs.D","mut","alpha","Beta",0.278789493296321,0.193823117204095,0.359604563423672,"#40E0D0FF",15
"hs","hs.D","mut","alpha","Colless",0.942150233380343,0.928950287018541,0.95295763900414,"#40E0D0FF",15
"hs","hs.D","mut","alpha","Sackin",0.968865997664895,0.961571179469407,0.974793858238668,"#40E0D0FF",15
"hs","hs.D","mut","alpha","Yule.PDA.ratio",0.977996260101412,0.972793801408074,0.982212857165652,"#40E0D0FF",15
"hs","hs.D","mut","alpha","MRD",0.761938751033045,0.716517096267395,0.800926665848634,"#40E0D0FF",15
"hs","hs.D","mut","alpha","VRD",0.465921036684319,0.390011594813493,0.535540452571315,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PSV",0.304155691744874,0.220051365976583,0.383771508401941,"#40E0D0FF",15
"hs","hs.D","mut","alpha","mean.Iprime",-0.196785292391109,-0.280928895260468,-0.109639470227043,"#40E0D0FF",15
"hs","hs.D","mut","alpha","MPD",0.921701407109936,0.904194336109616,0.936116647088133,"#40E0D0FF",15
"hs","hs.D","mut","alpha","VPD",-0.645776748932568,-0.698906017145028,-0.58555956233962,"#40E0D0FF",15
"hs","hs.D","mut","alpha","nLTT_stat",0.723122583088488,0.672293233567518,0.767165672001094,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PC1",-0.970088878307193,-0.975794051158522,-0.963064173590302,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PC2",0.843659069155377,0.811271951625452,0.870884509123145,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PC3",0.45261104413127,0.375755108042268,0.523283442471784,"#40E0D0FF",15
